category,project,path,number,version,filename
memory,Memory Edit Support (Incubation),/artifact/org.eclipse.neoscada.ide/org.eclipse.scada.configuration.memory.edit,4,0.3.0,jars/org.eclipse.neoscada.ide__org.eclipse.scada.configuration.memory.edit___0.3.0.jar
memory,Presto Memory,/artifact/io.hetu.core/presto-memory,4,1.1.0,jars/io.hetu.core__presto-memory___1.1.0.jar
memory,OGEMA Tools :: Memory Timeseries,/artifact/org.ogema.tools/memory-timeseries,4,2.2.1,jars/org.ogema.tools__memory-timeseries___2.2.1.jar
memory,Eventuate Tram Spring In Memory,/artifact/io.eventuate.tram.core/eventuate-tram-spring-in-memory,4,0.24.0.RELEASE,jars/io.eventuate.tram.core__eventuate-tram-spring-in-memory___0.24.0.RELEASE.jar
memory,NetBeans Modules Dlight Memory,/artifact/org.netbeans.modules/org-netbeans-modules-dlight-memory,4,RELEASE701,jars/org.netbeans.modules__org-netbeans-modules-dlight-memory___RELEASE701.jar
memory,Memory Edit Support (Incubation),/artifact/de.dentrassi.eclipse.neoscada.ide/org.eclipse.scada.configuration.memory.edit,4,0.3.0,jars/de.dentrassi.eclipse.neoscada.ide__org.eclipse.scada.configuration.memory.edit___0.3.0.jar
memory,Kodein Memory JVM,/artifact/org.kodein.memory/kodein-memory-jvm,4,0.6.0,jars/org.kodein.memory__kodein-memory-jvm___0.6.0.jar
memory,AeroGear SimplePush In Memory Datastore,/artifact/org.jboss.aerogear/aerogear-simplepush-datastore-in-memory,4,0.12.1,jars/org.jboss.aerogear__aerogear-simplepush-datastore-in-memory___0.12.1.jar
memory,WSO2 Carbon Identity Management Test In Memory Connectors,/artifact/org.wso2.carbon.identity.mgt/in-memory-connectors-test-artifact,4,0.1.41,jars/org.wso2.carbon.identity.mgt__in-memory-connectors-test-artifact___0.1.41.jar
memory,Traffic Controller,/artifact/com.github.amitkhosla/in-memory-queue,4,2.1.0,jars/com.github.amitkhosla__in-memory-queue___2.1.0.jar
memory,MemoryManager Model (Incubation),/artifact/de.dentrassi.eclipse.neoscada.ide/org.eclipse.scada.configuration.memory.manager,4,0.1.0,jars/de.dentrassi.eclipse.neoscada.ide__org.eclipse.scada.configuration.memory.manager___0.1.0.jar
memory,Redback :: Authentication Provider :: Memory,/artifact/org.codehaus.redback/redback-authentication-memory,4,1.4,jars/org.codehaus.redback__redback-authentication-memory___1.4.jar
memory,MemoryManager Model (Incubation),/artifact/org.eclipse.neoscada.ide/org.eclipse.scada.configuration.memory.manager,4,0.1.0,jars/org.eclipse.neoscada.ide__org.eclipse.scada.configuration.memory.manager___0.1.0.jar
memory,Blaze Job Memory Storage,/artifact/com.blazebit/blaze-job-memory-storage,3,1.0.0,jars/com.blazebit__blaze-job-memory-storage___1.0.0.jar
memory,Simulation Construction Set 2 Shared Memory,/artifact/us.ihmc/simulation-construction-set-2-shared-memory,3,error,error
memory,Promena Communication Memory Model Internal,/artifact/pl.beone.promena.communication.memory.model/promena-communication-memory-model-internal,3,1.0.0,jars/pl.beone.promena.communication.memory.model__promena-communication-memory-model-internal___1.0.0.jar
memory,Blaze Notify Memory Model,/artifact/com.blazebit/blaze-notify-memory-model,3,error,error
memory,Apache Sirona Incubator :: Store :: Memory,/artifact/org.apache.sirona/sirona-store-memory,3,error,error
memory,LArray,/artifact/org.xerial.larray/larray,3,0.4.1,jars/org.xerial.larray__larray___0.4.1.jar
memory,Eventuate Common In Memory Database,/artifact/io.eventuate.common/eventuate-common-in-memory-database,3,0.8.3.RELEASE,jars/io.eventuate.common__eventuate-common-in-memory-database___0.8.3.RELEASE.jar
memory,Eventuate Tram Sagas Micronaut In Memory,/artifact/io.eventuate.tram.sagas/eventuate-tram-sagas-micronaut-in-memory,3,0.13.0.RELEASE,jars/io.eventuate.tram.sagas__eventuate-tram-sagas-micronaut-in-memory___0.13.0.RELEASE.jar
memory,Java SizeOf,/artifact/com.madhukaraphatak/java-sizeof,3,0.1,jars/com.madhukaraphatak__java-sizeof___0.1.jar
memory,Presto Memory,/artifact/io.prestosql/presto-memory,3,350,jars/io.prestosql__presto-memory___350.jar
memory,Gravitee REST API IdP Memory,/artifact/io.gravitee.rest.api.idp/gravitee-rest-api-idp-memory,3,3.6.0,jars/io.gravitee.rest.api.idp__gravitee-rest-api-idp-memory___3.6.0.jar
memory,Eventuate Tram Sagas Spring In Memory,/artifact/io.eventuate.tram.sagas/eventuate-tram-sagas-spring-in-memory,3,0.13.0.RELEASE,jars/io.eventuate.tram.sagas__eventuate-tram-sagas-spring-in-memory___0.13.0.RELEASE.jar
memory,Blaze Job Memory Model,/artifact/com.blazebit/blaze-job-memory-model,3,1.0.0,jars/com.blazebit__blaze-job-memory-model___1.0.0.jar
memory,Memory Monitor,/artifact/org.jvnet.hudson/memory-monitor,3,1.3,jars/org.jvnet.hudson__memory-monitor___1.3.jar
memory,Sirona Incubator :: Store :: Memory,/artifact/com.github.rmannibucau.sirona/sirona-store-memory,3,0.6,jars/com.github.rmannibucau.sirona__sirona-store-memory___0.6.jar
memory,Microprofile Config Extensions :: Memory Config Source,/artifact/org.microprofile-ext.config-ext/configsource-memory,3,1.0.11,jars/org.microprofile-ext.config-ext__configsource-memory___1.0.11.jar
memory,In Memory JCR,/artifact/nl.openweb.jcr/in-memory-jcr,3,1.3.3,jars/nl.openweb.jcr__in-memory-jcr___1.3.3.jar
memory,Eventuate Tram Micronaut In Memory,/artifact/io.eventuate.tram.core/eventuate-tram-micronaut-in-memory,3,0.24.0.RELEASE,jars/io.eventuate.tram.core__eventuate-tram-micronaut-in-memory___0.24.0.RELEASE.jar
memory,Redback :: Authentication Provider :: Memory,/artifact/org.apache.archiva.redback/redback-authentication-memory,3,2.6.1,jars/org.apache.archiva.redback__redback-authentication-memory___2.6.1.jar
memory,Hazelcast Enterprise Native Memory,/artifact/com.hazelcast/hazelcast-enterprise-native-memory,3,4.1.1,jars/com.hazelcast__hazelcast-enterprise-native-memory___4.1.1.jar
memory,Eventuate Common Spring In Memory Database,/artifact/io.eventuate.common/eventuate-common-spring-in-memory-database,3,0.9.0.RELEASE,jars/io.eventuate.common__eventuate-common-spring-in-memory-database___0.9.0.RELEASE.jar
memory,IO Memory Manager,/artifact/me.zyee/io-memory-manager,3,1.0.1,jars/me.zyee__io-memory-manager___1.0.1.jar
memory,Arrow Memory,/artifact/com.intel.arrow/arrow-memory,3,0.17.0-oap-0.9,jars/com.intel.arrow__arrow-memory___0.17.0-oap-0.9.jar
memory,Wicket Objects Sizeof Agent,/artifact/org.apache.wicket/wicket-objectsizeof-agent,3,9.2.0,jars/org.apache.wicket__wicket-objectsizeof-agent___9.2.0.jar
memory,Memory,/artifact/com.thoughtworks.compute/memory,2,0.4.3+137-34aa67f7,jars/com.thoughtworks.compute__memory___0.4.3+137-34aa67f7.jar
memory,Memory Streams,/artifact/org.webjars.npm/memory-streams,2,0.1.3,jars/org.webjars.npm__memory-streams___0.1.3.jar
memory,Kodein Memory Watchosarm64,/artifact/org.kodein.memory/kodein-memory-watchosarm64,2,0.6.0,jars/org.kodein.memory__kodein-memory-watchosarm64___0.6.0.jar
memory,Promena Communication Memory Model Common,/artifact/pl.beone.promena.communication.memory.model/promena-communication-memory-model-common,2,1.0.0,jars/pl.beone.promena.communication.memory.model__promena-communication-memory-model-common___1.0.0.jar
memory,Kodein Memory Metadata,/artifact/org.kodein.memory/kodein-memory-metadata,2,0.6.0,jars/org.kodein.memory__kodein-memory-metadata___0.6.0.jar
memory,Unsafe Tools,/artifact/com.alexkasko.unsafe/unsafe-tools,2,1.4.4,jars/com.alexkasko.unsafe__unsafe-tools___1.4.4.jar
memory,Alchemy Database Support Using Memory,/artifact/io.rtr.alchemy/alchemy-db-memory,2,2.0.2,jars/io.rtr.alchemy__alchemy-db-memory___2.0.2.jar
memory,Plexus Security :: User Management Provider :: Memory,/artifact/org.codehaus.plexus.security/plexus-security-user-management-provider-memory,2,error,error
memory,Arrow Memory Unsafe,/artifact/org.apache.arrow/arrow-memory-unsafe,2,3.0.0,jars/org.apache.arrow__arrow-memory-unsafe___3.0.0.jar
memory,Kodein Memory Iosx64,/artifact/org.kodein.memory/kodein-memory-iosx64,2,0.6.0,jars/org.kodein.memory__kodein-memory-iosx64___0.6.0.jar
memory,Eventuate Common Micronaut In Memory Database,/artifact/io.eventuate.common/eventuate-common-micronaut-in-memory-database,2,0.9.0.RELEASE,jars/io.eventuate.common__eventuate-common-micronaut-in-memory-database___0.9.0.RELEASE.jar
memory,LArray Buffer,/artifact/org.xerial/larray-buffer,2,0.2,jars/org.xerial__larray-buffer___0.2.jar
memory,Simple ORM: In Memory,/artifact/com.v5analytics.simpleorm/simple-orm-in-memory,2,1.3.1,jars/com.v5analytics.simpleorm__simple-orm-in-memory___1.3.1.jar
memory,GC Starter Plugins Cache Memory,/artifact/com.gccloud/gc-starter-plugins-cache-memory,2,1.0.0.RELEASE,jars/com.gccloud__gc-starter-plugins-cache-memory___1.0.0.RELEASE.jar
memory,Kodein Memory Tvosarm64,/artifact/org.kodein.memory/kodein-memory-tvosarm64,2,0.6.0,jars/org.kodein.memory__kodein-memory-tvosarm64___0.6.0.jar
memory,Random Access Memory,/artifact/org.webjars.npm/random-access-memory,2,2.4.0,jars/org.webjars.npm__random-access-memory___2.4.0.jar
memory,Memory Pager,/artifact/org.webjars.npm/memory-pager,2,1.5.0,jars/org.webjars.npm__memory-pager___1.5.0.jar
memory,Promena Communication Memory Model Contract,/artifact/pl.beone.promena.communication.memory.model/promena-communication-memory-model-contract,2,1.0.0,jars/pl.beone.promena.communication.memory.model__promena-communication-memory-model-contract___1.0.0.jar
memory,Haystack Trace Backend Memory,/artifact/com.expedia.www/haystack-trace-backend-memory,2,1.0.11,jars/com.expedia.www__haystack-trace-backend-memory___1.0.11.jar
memory,Base Functionality For Memory Block Based Servers (Incubation),/artifact/de.dentrassi.eclipse.neoscada.core/org.eclipse.scada.da.server.common.memory,2,0.3.0,jars/de.dentrassi.eclipse.neoscada.core__org.eclipse.scada.da.server.common.memory___0.3.0.jar
memory,Kodein Memory Watchosx86,/artifact/org.kodein.memory/kodein-memory-watchosx86,2,0.6.0,jars/org.kodein.memory__kodein-memory-watchosx86___0.6.0.jar
memory,Android Common Utilities Memory,/artifact/com.heaven7.core.util/memory,2,1.0.5,jars/com.heaven7.core.util__memory___1.0.5.jar
memory,Java Memory Manipulation,/artifact/com.github.jonatino/Java-Memory-Manipulation,2,2.1.2,jars/com.github.jonatino__Java-Memory-Manipulation___2.1.2.jar
memory,Base Functionality For Memory Block Based Servers (Incubation),/artifact/org.eclipse.neoscada.core/org.eclipse.scada.da.server.common.memory,2,0.3.0,jars/org.eclipse.neoscada.core__org.eclipse.scada.da.server.common.memory___0.3.0.jar
memory,AeroGear WebPush In Memory Datastore,/artifact/org.jboss.aerogear/aerogear-webpush-datastore-in-memory,2,error,error
memory,Plexus Security :: Key Management Memory Store,/artifact/org.codehaus.plexus.security/plexus-security-keys-memory,2,error,error
memory,Kodein Memory Macosx64,/artifact/org.kodein.memory/kodein-memory-macosx64,2,0.6.0,jars/org.kodein.memory__kodein-memory-macosx64___0.6.0.jar
memory,Basis Memory,/artifact/it.reify/basis-memory,2,0.0,jars/it.reify__basis-memory___0.0.jar
memory,Kodein Memory Watchosarm32,/artifact/org.kodein.memory/kodein-memory-watchosarm32,2,0.6.0,jars/org.kodein.memory__kodein-memory-watchosarm32___0.6.0.jar
memory,Graph Memory Adapter,/artifact/com.seancheatham/graph-memory-adapter,2,0.0.2,jars/com.seancheatham__graph-memory-adapter___0.0.2.jar
memory,Nexus : Test Harness : Simple Memory Realm,/artifact/org.sonatype.nexus/nexus-simple-memory-realm,2,1.8.0.1,jars/org.sonatype.nexus__nexus-simple-memory-realm___1.8.0.1.jar
memory,Kodein Memory Linuxx64,/artifact/org.kodein.memory/kodein-memory-linuxx64,2,0.6.0,jars/org.kodein.memory__kodein-memory-linuxx64___0.6.0.jar
memory,Apache Lucene Memory,/artifact/org.apache.lucene/memory,2,2.9.1-v20100421-0704,jars/org.apache.lucene__memory___2.9.1-v20100421-0704.jar
memory,OSUser Memory Provider,/artifact/com.atlassian.osuser/osuser-provider-memory,2,1.2.1,jars/com.atlassian.osuser__osuser-provider-memory___1.2.1.jar
reflection,Apache Commons BeanUtils,/artifact/commons-beanutils/commons-beanutils,4052,1.9.4,jars/commons-beanutils__commons-beanutils___1.9.4.jar
reflection,Kotlin Reflect,/artifact/org.jetbrains.kotlin/kotlin-reflect,3497,1.4.30,jars/org.jetbrains.kotlin__kotlin-reflect___1.4.30.jar
reflection,Reflections,/artifact/org.reflections/reflections,2795,0.9.12,jars/org.reflections__reflections___0.9.12.jar
reflection,Objenesis,/artifact/org.objenesis/objenesis,1884,3.1,jars/org.objenesis__objenesis___3.1.jar
reflection,ParaNamer Core,/artifact/com.thoughtworks.paranamer/paranamer,378,2.8,jars/com.thoughtworks.paranamer__paranamer___2.8.jar
reflection,Commons BeanUtils Core,/artifact/commons-beanutils/commons-beanutils-core,293,1.8.3,jars/commons-beanutils__commons-beanutils-core___1.8.3.jar
reflection,ReflectASM,/artifact/com.esotericsoftware/reflectasm,258,1.11.9,jars/com.esotericsoftware__reflectasm___1.11.9.jar
reflection,ClassMate,/artifact/com.fasterxml/classmate,241,1.5.1,jars/com.fasterxml__classmate___1.5.1.jar
reflection,FEST Reflection,/artifact/org.easytesting/fest-reflect,110,1.4.1,jars/org.easytesting__fest-reflect___1.4.1.jar
reflection,JBoss Reflection,/artifact/org.jboss/jboss-reflect,73,error,error
reflection,JOOR,/artifact/org.jooq/joor,71,0.9.13,jars/org.jooq__joor___0.9.13.jar
reflection,ReflectASM,/artifact/com.esotericsoftware.reflectasm/reflectasm,38,1.09,jars/com.esotericsoftware.reflectasm__reflectasm___1.09.jar
reflection,Blaze Common Utilities,/artifact/com.blazebit/blaze-common-utils,32,0.1.21,jars/com.blazebit__blaze-common-utils___0.1.21.jar
reflection,Mirror,/artifact/net.vidageek/mirror,32,1.6.1,jars/net.vidageek__mirror___1.6.1.jar
reflection,GenTyRef,/artifact/com.googlecode.gentyref/gentyref,30,1.2.0,jars/com.googlecode.gentyref__gentyref___1.2.0.jar
reflection,GeAnTyRef,/artifact/io.leangen.geantyref/geantyref,29,1.3.11,jars/io.leangen.geantyref__geantyref___1.3.11.jar
reflection,Resetallattrs,/artifact/org.scalamacros/resetallattrs,26,1.0.0,jars/org.scalamacros__resetallattrs___1.0.0.jar
reflection,Commons BeanUtils,/artifact/org.kuali.commons/commons-beanutils,19,1.8.3-kuali-4,jars/org.kuali.commons__commons-beanutils___1.8.3-kuali-4.jar
reflection,Reflext Framework API,/artifact/org.reflext/reflext.api,18,1.1.0,jars/org.reflext__reflext.api___1.1.0.jar
reflection,Sticky Metadata Reflective 3,/artifact/net.stickycode/sticky-metadata-reflective,16,3.2,jars/net.stickycode__sticky-metadata-reflective___3.2.jar
reflection,Guice Bean Reflection,/artifact/org.sonatype.spice.inject/guice-bean-reflect,13,1.3.4,jars/org.sonatype.spice.inject__guice-bean-reflect___1.3.4.jar
reflection,Nazgul Core Reflection API,/artifact/se.jguru.nazgul.core.reflection.api/nazgul-core-reflection-api,6,3.0.0,jars/se.jguru.nazgul.core.reflection.api__nazgul-core-reflection-api___3.0.0.jar
reflection,Boon Reflekt,/artifact/io.advantageous.boon/boon-reflekt,5,0.6.6,jars/io.advantageous.boon__boon-reflekt___0.6.6.jar
reflection,Mirage,/artifact/com.daveayan/mirage,5,1.9,jars/com.daveayan__mirage___1.9.jar
reflection,Reflection,/artifact/com.github.venkatramanm/reflection,4,1.13,jars/com.github.venkatramanm__reflection___1.13.jar
reflection,ReflectASM,/artifact/com.googlecode/reflectasm,4,1.01,jars/com.googlecode__reflectasm___1.01.jar
reflection,Boon Reflekt,/artifact/com.github.advantageous/boon-reflekt,4,error,error
reflection,Reflection Utilities,/artifact/com.google.code.reflection-utils/reflection-utils,3,0.0.4,jars/com.google.code.reflection-utils__reflection-utils___0.0.4.jar
reflection,ScenarLang UT DSL Java UTL,/artifact/net.sourceforge.scenarlang/UT_DSL_JAVA_UTL,3,1.1.9,jars/net.sourceforge.scenarlang__UT_DSL_JAVA_UTL___1.1.9.jar
reflection,Java Reflection,/artifact/org.codemonkey.javareflection/java-reflection,3,1.1,jars/org.codemonkey.javareflection__java-reflection___1.1.jar
reflection,Dinah,/artifact/org.fuwjin/dinah,2,0.9.8.1,jars/org.fuwjin__dinah___0.9.8.1.jar
reflection,Reflection Utilities,/artifact/com.github.ekryd.reflection-utils/reflection-utils,2,1.1.0,jars/com.github.ekryd.reflection-utils__reflection-utils___1.1.0.jar
reflection,Fabric3 JDK Reflection Core Module,/artifact/org.codehaus.fabric3/fabric3-jdk-reflection,2,2.0.1,jars/org.codehaus.fabric3__fabric3-jdk-reflection___2.0.1.jar
reflection,ScalaBeans,/artifact/org.scalastuff/scalabeans,2,0.3,jars/org.scalastuff__scalabeans___0.3.jar
reflection,Reflectify Protocol Core,/artifact/org.abstractmeta/reflectify-protocol-core,2,0.3.0,jars/org.abstractmeta__reflectify-protocol-core___0.3.0.jar
reflection,RM Reflection,/artifact/us.rothmichaels.lib/us.rm-reflect,1,1.0.0,jars/us.rothmichaels.lib__us.rm-reflect___1.0.0.jar
reflection,Fluent Reflection,/artifact/com.lexicalscope.fluent-reflection/fluent-reflection,1,0.1.5,jars/com.lexicalscope.fluent-reflection__fluent-reflection___0.1.5.jar
reflection,JAXB2 Reflection,/artifact/org.jvnet.jaxb.reflection/jaxb2-reflection,1,2.1.9,jars/org.jvnet.jaxb.reflection__jaxb2-reflection___2.1.9.jar
reflection,Reflection Utils,/artifact/org.atteo.moonshine/reflection-utils,1,1.2,jars/org.atteo.moonshine__reflection-utils___1.2.jar
reflection,Metastopheles,/artifact/org.metastopheles/metastopheles,1,1.10,jars/org.metastopheles__metastopheles___1.10.jar
reflection,Reflectify Protocol API,/artifact/org.abstractmeta/reflectify-protocol-api,1,0.3.0,jars/org.abstractmeta__reflectify-protocol-api___0.3.0.jar
graph,Neo4j Graph Database Kernel,/artifact/org.neo4j/neo4j-kernel,234,4.2.3,jars/org.neo4j__neo4j-kernel___4.2.3.jar
graph,Neo4j Community,/artifact/org.neo4j/neo4j,217,4.2.3,jars/org.neo4j__neo4j___4.2.3.jar
graph,Neo4j IO,/artifact/org.neo4j/neo4j-io,139,4.2.3,jars/org.neo4j__neo4j-io___4.2.3.jar
graph,JUNG Graph Implementations,/artifact/net.sf.jung/jung-graph-impl,127,2.1.1,jars/net.sf.jung__jung-graph-impl___2.1.1.jar
graph,Blueprints Core,/artifact/com.tinkerpop.blueprints/blueprints-core,123,2.6.0,jars/com.tinkerpop.blueprints__blueprints-core___2.6.0.jar
graph,Apache TinkerPop :: Gremlin Core,/artifact/org.apache.tinkerpop/gremlin-core,120,3.4.10,jars/org.apache.tinkerpop__gremlin-core___3.4.10.jar
graph,Neo4j Java Driver,/artifact/org.neo4j.driver/neo4j-java-driver,113,4.2.1,jars/org.neo4j.driver__neo4j-java-driver___4.2.1.jar
graph,Spark Project GraphX,/artifact/org.apache.spark/spark-graphx,95,3.1.0,jars/org.apache.spark__spark-graphx___3.1.0.jar
graph,Apache TinkerPop :: TinkerGraph Gremlin,/artifact/org.apache.tinkerpop/tinkergraph-gremlin,93,3.4.10,jars/org.apache.tinkerpop__tinkergraph-gremlin___3.4.10.jar
graph,Graphviz Java,/artifact/guru.nidi/graphviz-java,80,0.18.0,jars/guru.nidi__graphviz-java___0.18.0.jar
graph,JUNG Algorithms,/artifact/net.sf.jung/jung-algorithms,78,2.1.1,jars/net.sf.jung__jung-algorithms___2.1.1.jar
graph,Neo4j Server,/artifact/org.neo4j.app/neo4j-server,76,4.2.3,jars/org.neo4j.app__neo4j-server___4.2.3.jar
graph,Neo4j Common,/artifact/org.neo4j/neo4j-common,71,4.2.3,jars/org.neo4j__neo4j-common___4.2.3.jar
graph,Neo4j Cypher,/artifact/org.neo4j/neo4j-cypher,67,4.2.3,jars/org.neo4j__neo4j-cypher___4.2.3.jar
graph,Neo4j Test Harness,/artifact/org.neo4j.test/neo4j-harness,63,4.2.3,jars/org.neo4j.test__neo4j-harness___4.2.3.jar
graph,Titan Core: Core Library For Titan,/artifact/com.thinkaurelius.titan/titan-core,60,1.0.0,jars/com.thinkaurelius.titan__titan-core___1.0.0.jar
graph,Neo4j Community Integration Test Support,/artifact/org.neo4j.community/it-test-support,60,4.2.3,jars/org.neo4j.community__it-test-support___4.2.3.jar
graph,Apache TinkerPop :: Gremlin Groovy,/artifact/org.apache.tinkerpop/gremlin-groovy,55,3.4.10,jars/org.apache.tinkerpop__gremlin-groovy___3.4.10.jar
graph,Neo4j Lucene Index,/artifact/org.neo4j/neo4j-lucene-index,55,4.2.3,jars/org.neo4j__neo4j-lucene-index___4.2.3.jar
graph,Neo4j Logging,/artifact/org.neo4j/neo4j-logging,50,4.2.3,jars/org.neo4j__neo4j-logging___4.2.3.jar
graph,OrientDB GraphDB,/artifact/com.orientechnologies/orientdb-graphdb,49,3.1.8,jars/com.orientechnologies__orientdb-graphdb___3.1.8.jar
graph,Graph,/artifact/uk.gov.gchq.gaffer/graph,46,1.15.0,jars/uk.gov.gchq.gaffer__graph___1.15.0.jar
graph,Apache TinkerPop :: Gremlin Test,/artifact/org.apache.tinkerpop/gremlin-test,43,3.4.10,jars/org.apache.tinkerpop__gremlin-test___3.4.10.jar
graph,GraphAPI,/artifact/org.gephi/graph-api,42,0.9.2,jars/org.gephi__graph-api___0.9.2.jar
graph,ModeShape Graph,/artifact/org.modeshape/modeshape-graph,41,2.8.3.Final,jars/org.modeshape__modeshape-graph___2.8.3.Final.jar
graph,Gremlin Groovy: Gremlin For The Groovy Language,/artifact/com.tinkerpop.gremlin/gremlin-groovy,39,2.6.0,jars/com.tinkerpop.gremlin__gremlin-groovy___2.6.0.jar
graph,JGraph,/artifact/jgraph/jgraph,38,5.13.0.0,jars/jgraph__jgraph___5.13.0.0.jar
graph,Graph Core,/artifact/org.scala-graph/graph-core,37,1.13.2,jars/org.scala-graph__graph-core___1.13.2.jar
graph,Apache TinkerPop :: Gremlin Driver,/artifact/org.apache.tinkerpop/gremlin-driver,37,3.4.10,jars/org.apache.tinkerpop__gremlin-driver___3.4.10.jar
graph,Gremlin Java: Gremlin For The Java Language,/artifact/com.tinkerpop.gremlin/gremlin-java,34,2.6.0,jars/com.tinkerpop.gremlin__gremlin-java___2.6.0.jar
graph,Neo4j Random Value,/artifact/org.neo4j/neo4j-random-values,32,4.2.3,jars/org.neo4j__neo4j-random-values___4.2.3.jar
graph,Spring Data Neo4j,/artifact/org.springframework.data/spring-data-neo4j,31,6.0.5,jars/org.springframework.data__spring-data-neo4j___6.0.5.jar
graph,Neo4j Annotation Processors,/artifact/org.neo4j/annotations,31,4.2.3,jars/org.neo4j__annotations___4.2.3.jar
graph,Neo4j Generic Shell,/artifact/org.neo4j/neo4j-shell,31,3.4.18,jars/org.neo4j__neo4j-shell___3.4.18.jar
graph,Neo4j Test IO Utilities,/artifact/org.neo4j/io-test-utils,31,4.2.3,jars/org.neo4j__io-test-utils___4.2.3.jar
graph,Blueprints Neo4jGraph,/artifact/com.tinkerpop.blueprints/blueprints-neo4j-graph,30,2.6.0,jars/com.tinkerpop.blueprints__blueprints-neo4j-graph___2.6.0.jar
graph,Titan Cassandra: Distributed Graph Database,/artifact/com.thinkaurelius.titan/titan-cassandra,29,1.0.0,jars/com.thinkaurelius.titan__titan-cassandra___1.0.0.jar
graph,Windup Engine Graph Addon,/artifact/org.jboss.windup.graph/windup-graph,29,5.1.2.Final,jars/org.jboss.windup.graph__windup-graph___5.1.2.Final.jar
graph,Rexster: Core Components,/artifact/com.tinkerpop.rexster/rexster-core,27,2.6.0,jars/com.tinkerpop.rexster__rexster-core___2.6.0.jar
graph,Neo4j High Availability,/artifact/org.neo4j/neo4j-ha,27,3.4.18,jars/org.neo4j__neo4j-ha___3.4.18.jar
graph,Graph Core,/artifact/com.assembla.scala-incubator/graph-core,27,1.11.0,jars/com.assembla.scala-incubator__graph-core___1.11.0.jar
graph,Neo4j Graph Algorithms,/artifact/org.neo4j/neo4j-graph-algo,26,4.2.3,jars/org.neo4j__neo4j-graph-algo___4.2.3.jar
graph,Blueprints Test,/artifact/com.tinkerpop.blueprints/blueprints-test,26,2.6.0,jars/com.tinkerpop.blueprints__blueprints-test___2.6.0.jar
graph,JBoss DNA Graph,/artifact/org.jboss.dna/dna-graph,25,0.7,jars/org.jboss.dna__dna-graph___0.7.jar
graph,Neo4j Test Utilities,/artifact/org.neo4j/test-utils,25,4.2.3,jars/org.neo4j__test-utils___4.2.3.jar
graph,GraphAware Tests,/artifact/com.graphaware.neo4j/tests,24,4.2.0.58,jars/com.graphaware.neo4j__tests___4.2.0.58.jar
graph,Neo4j Enterprise Graph Database Kernel Features,/artifact/org.neo4j/neo4j-enterprise-kernel,23,3.4.18,jars/org.neo4j__neo4j-enterprise-kernel___3.4.18.jar
graph,Neo4j Graphviz Generation,/artifact/org.neo4j/neo4j-graphviz,23,3.1.1,jars/org.neo4j__neo4j-graphviz___3.1.1.jar
graph,Neo4j Server API,/artifact/org.neo4j/server-api,22,4.2.3,jars/org.neo4j__server-api___4.2.3.jar
graph,Atlas :: Maven Project Graph :: Embedded Neo4J API,/artifact/org.commonjava.maven.atlas/atlas-driver-neo4j-embedded,22,0.16.2,jars/org.commonjava.maven.atlas__atlas-driver-neo4j-embedded___0.16.2.jar
graph,Neo4j Bolt Protocol Version 1,/artifact/org.neo4j/neo4j-bolt,22,4.2.3,jars/org.neo4j__neo4j-bolt___4.2.3.jar
graph,Neo4j Test Logging Utilities,/artifact/org.neo4j/log-test-utils,22,4.2.3,jars/org.neo4j__log-test-utils___4.2.3.jar
graph,GraphAware Common,/artifact/com.graphaware.neo4j/common,22,4.2.0.58,jars/com.graphaware.neo4j__common___4.2.0.58.jar
graph,Neo4j OGM Core,/artifact/org.neo4j/neo4j-ogm-core,21,3.2.20,jars/org.neo4j__neo4j-ogm-core___3.2.20.jar
graph,Neo4j Cypher Util 3.4,/artifact/org.neo4j/neo4j-cypher-util-3.4,20,3.4.18,jars/org.neo4j__neo4j-cypher-util-3.4___3.4.18.jar
graph,OpenCypher Utils,/artifact/org.neo4j/neo4j-util,20,4.2.3,jars/org.neo4j__neo4j-util___4.2.3.jar
graph,Graph View,/artifact/net.sf.taverna.t2.ui-components/graph-view,20,1.5,jars/net.sf.taverna.t2.ui-components__graph-view___1.5.jar
graph,GraphAware Server,/artifact/com.graphaware.neo4j/server,20,3.5.14.58,jars/com.graphaware.neo4j__server___3.5.14.58.jar
graph,Neo4j Database Layout API Utilities,/artifact/org.neo4j/layout-test-utils,20,4.2.3,jars/org.neo4j__layout-test-utils___4.2.3.jar
graph,GraphAware Runtime,/artifact/com.graphaware.neo4j/runtime,20,4.2.0.58,jars/com.graphaware.neo4j__runtime___4.2.0.58.jar
graph,Neo4j Graph Database API,/artifact/org.neo4j/neo4j-graphdb-api,20,4.2.3,jars/org.neo4j__neo4j-graphdb-api___4.2.3.jar
graph,TestContainers :: Neo4j,/artifact/org.testcontainers/neo4j,19,1.15.2,jars/org.testcontainers__neo4j___1.15.2.jar
graph,Neo4j Value,/artifact/org.neo4j/neo4j-values,19,4.2.3,jars/org.neo4j__neo4j-values___4.2.3.jar
graph,Neo4j Graph DB Monitoring and Management Tools,/artifact/org.neo4j/neo4j-management,19,3.4.18,jars/org.neo4j__neo4j-management___3.4.18.jar
graph,Neo4j Communication Package,/artifact/org.neo4j/neo4j-com,18,3.4.18,jars/org.neo4j__neo4j-com___3.4.18.jar
